id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
279173,Sun May 26 2013 13:25:09 GMT-0400 (EDT),2013-05-26,2013-05-26 17:25:09 UTC,Eastern Time (US & Canada),2013-05-26 23:25:55 UTC,2020-02-08 22:38:11 UTC,research,0,0,false,,"Flora White Rd, Goshen, VT",43.866862,-73.007175,,,,Земляника американская,Fragaria vesca americana,American woodland strawberry,Plantae,126801
282281,2013-05-27 16:19:10,2013-05-27,2013-05-27 20:19:10 UTC,Eastern Time (US & Canada),2013-05-30 11:59:31 UTC,2022-06-17 18:23:49 UTC,research,2,0,false,,"Woodstock, Vermont, United States",43.622955,-72.507437,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
283189,2013-05-27,2013-05-27,,Eastern Time (US & Canada),2013-05-31 00:42:17 UTC,2020-05-09 19:58:52 UTC,research,3,0,false,,"Mogadore Reservoir, OH",41.060421,-81.355066,2718,2718,,fresa,Fragaria vesca,woodland strawberry,Plantae,50298
285388,Sat Jun 01 2013 08:52:43 GMT-0700 (PDT),2013-06-01,2013-06-01 15:52:43 UTC,Pacific Time (US & Canada),2013-06-02 04:10:53 UTC,2018-05-20 20:09:54 UTC,research,2,0,false,,"1401–1439 Petaluma Marshall Rd, Petaluma, California, US",38.1641666667,-122.7718333333,,,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
292907,Wed Jun 05 2013 07:31:18 GMT-0400 (EDT),2013-06-05,2013-06-05 11:31:18 UTC,Eastern Time (US & Canada),2013-06-09 01:06:50 UTC,2022-06-17 18:23:49 UTC,needs_id,0,0,false,,"Mt Mansfield State Frst, Stowe, Vermont, US",44.5283333333,-72.8153333333,,,,Wild Strawberry,Fragaria vesca americana,American woodland strawberry,Plantae,126801
301936,2013-06-15,2013-06-15,,Pacific Time (US & Canada),2013-06-17 03:36:18 UTC,2019-05-19 21:26:33 UTC,research,3,0,false,,"Windy Hill Open Space Preserve, California, USA",37.361155,-122.245928,58,58,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
304064,2013-06-14,2013-06-14,,Pacific Time (US & Canada),2013-06-19 04:27:03 UTC,2018-05-20 20:09:49 UTC,research,2,0,false,,Big Sur,36.270421,-121.807976,2016,2016,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
313449,Sat Jun 22 2013 13:08:22 GMT-0600 (MDT),2013-06-22,2013-06-22 19:08:22 UTC,Mountain Time (US & Canada),2013-06-27 14:11:11 UTC,2020-02-19 06:45:54 UTC,research,0,0,false,,"Rocky Mountain National Park, Rocky Mountain National Park, Larimer County, US-CO, US",40.337329,-105.675228,5,5,,Wild strawberry,Fragaria vesca americana,American woodland strawberry,Plantae,126801
316589,Sat Jun 29 2013 10:42:38 GMT-0700 (PDT),2013-06-29,2013-06-29 17:42:38 UTC,Pacific Time (US & Canada),2013-07-01 01:09:09 UTC,2017-06-23 23:00:12 UTC,research,1,0,false,3,"Olympic National Forest, Montesano, Washington, US",47.4188333333,-123.3301666667,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
318044,Sat Jun 29 2013 12:57:39 GMT-0700 (PDT),2013-06-29,2013-06-29 19:57:39 UTC,Pacific Time (US & Canada),2013-07-02 03:05:29 UTC,2017-06-23 23:00:13 UTC,research,1,0,false,3,"Olympic National Forest, Montesano, Washington, US",47.4211666667,-123.3421666667,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
318239,2013-06-29,2013-06-29,,Pacific Time (US & Canada),2013-07-02 06:42:17 UTC,2021-04-11 03:18:59 UTC,research,3,1,false,,Brown Creek,47.25387,-123.20521,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
321509,Thu Jul 04 2013 13:25:12 GMT-0600 (MDT),2013-07-04,2013-07-04 19:25:12 UTC,Mountain Time (US & Canada),2013-07-05 17:09:01 UTC,2017-12-07 06:05:59 UTC,research,1,0,false,,"Larimer County, US-CO, US",40.595464,-105.863119,5,5,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
333028,2013-06-09 10:25:56,2013-06-09,2013-06-09 14:25:56 UTC,Eastern Time (US & Canada),2013-07-15 01:12:00 UTC,2017-06-23 23:00:21 UTC,research,1,0,false,,"Portland Head Light, Maine",43.625315,-70.210694,347,347,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
343907,Mon Jul 22 2013 09:50:09 GMT-0600 (MDT),2013-07-22,2013-07-22 15:50:09 UTC,Mountain Time (US & Canada),2013-07-24 03:26:40 UTC,2019-05-28 17:07:19 UTC,research,1,0,false,3,"Rocky Mountain, Rocky Mountain National Park, Rocky Mountain National Park, Larimer County, US-CO, US",40.302837,-105.542584,5,5,,Fragolina di bosco,Fragaria vesca,woodland strawberry,Plantae,50298
379007,2013-06-18,2013-06-18,,Pacific Time (US & Canada),2013-08-27 00:47:12 UTC,2018-05-20 20:09:15 UTC,research,2,0,false,,"Lucky Monkeys Ranch, Willits, CA USA",39.403805,-123.375655,2,2,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
389166,2013-07-16 11:20:22,2013-07-16,2013-07-16 17:20:22 UTC,Mountain Time (US & Canada),2013-09-05 22:37:52 UTC,2018-06-19 15:03:09 UTC,research,1,0,false,,"Teton, Wyoming, United States",44.1315,-110.8205,,,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
415716,2013-09-29 11:48:10,2013-09-29,2013-09-29 18:48:10 UTC,Pacific Time (US & Canada),2013-10-02 23:50:08 UTC,2018-05-20 20:09:10 UTC,research,2,0,false,,"Cold Stream Trail, Cuyamaca Rancho State Park",32.976529,-116.581598,13409,13409,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
418980,2013-09-27,2013-09-27,,Central Time (US & Canada),2013-10-05 20:46:38 UTC,2018-12-28 14:56:58 UTC,research,2,1,false,,"Thomas Pond Terrace, Raymond, ME",43.917569,-70.493809,,,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
435269,2013-10-20 08:55:29,2013-10-20,2013-10-20 15:55:29 UTC,Pacific Time (US & Canada),2013-10-21 01:12:57 UTC,2018-05-20 20:09:12 UTC,research,2,0,false,,"Bolinas, California / Pine Gulch Creek",37.920238,-122.689856,370,370,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
435768,5/11/13,2013-05-11,,Eastern Time (US & Canada),2013-10-21 18:32:55 UTC,2017-06-23 23:29:47 UTC,casual,0,0,false,,"Merck Forest and Farmland Center, Rupert VT, USA",43.272456,-73.167658,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
436063,5/11/13,2013-05-11,,Eastern Time (US & Canada),2013-10-21 19:14:43 UTC,2017-06-23 23:29:48 UTC,casual,0,0,false,,"Merck Forest and Farmland Center, Rupert VT, USA",43.272456,-73.167658,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
486030,2013-12-19,2013-12-19,,Pacific Time (US & Canada),2013-12-22 19:23:42 UTC,2018-02-06 05:44:25 UTC,research,1,0,false,,Marin County / Lucas Valley Road,38.043769,-122.614965,4026,4026,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
513136,2014-01-24 1:19:33 PM PST,2014-01-24,2014-01-24 21:19:33 UTC,Pacific Time (US & Canada),2014-01-27 18:47:24 UTC,2018-05-20 20:11:53 UTC,research,2,0,false,2,Golden Gate National Recreation Area,37.92047,-122.669918,9,9,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
515495,1987-05-16,1987-05-16,,Eastern Time (US & Canada),2014-01-30 02:39:16 UTC,2019-05-03 19:02:15 UTC,research,1,0,false,,"North End oad, Tinmouth, VT",43.491153,-73.036261,46,46,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
530131,2014-02-13 1:15:21 PM PST,2014-02-13,2014-02-13 21:15:21 UTC,Pacific Time (US & Canada),2014-02-14 05:10:20 UTC,2018-03-14 04:02:06 UTC,research,1,0,false,2,"Montara State Beach, San Mateo County, US-CA, US",37.562995,-122.48735,6,6,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
540062,2014-02-22,2014-02-22,,Pacific Time (US & Canada),2014-02-23 18:38:06 UTC,2018-03-14 16:17:03 UTC,research,1,0,false,,Bodega Head,38.304798,-123.057359,31,31,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
550516,Sun Mar 02 2014 12:31:23 GMT-0800 (PST),2014-03-02,2014-03-02 20:31:23 UTC,Pacific Time (US & Canada),2014-03-03 15:27:44 UTC,2018-05-20 20:10:47 UTC,research,3,0,false,3,"Point Reyes National Seashore, Marin County, US-CA, US",38.119333,-122.950823,10,10,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
567013,Thu Mar 13 2014 18:30:53 GMT-0700 (PDT),2014-03-13,2014-03-14 01:30:53 UTC,Pacific Time (US & Canada),2014-03-14 02:51:14 UTC,2018-03-14 04:03:22 UTC,research,2,1,false,3,"94563, Orinda, CA, US",37.85202,-122.1896666667,,,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
571381,2014-02-21 11:19:50 AM PST,2014-02-21,2014-02-21 19:19:50 UTC,Pacific Time (US & Canada),2014-03-16 19:59:38 UTC,2018-05-20 20:11:34 UTC,research,2,0,false,2,Kent Pump Rd,37.950154,-122.649221,276,276,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
571561,Sun Mar 16 2014 13:51:15 GMT-0700 (PDT),2014-03-16,2014-03-16 20:51:15 UTC,Pacific Time (US & Canada),2014-03-16 21:34:59 UTC,2017-06-23 23:01:44 UTC,research,1,0,false,3,"Briones Regional Park, Contra Costa County, US-CA, US",37.931051,-122.139961,5,5,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
574355,2014-03-17,2014-03-17,,Pacific Time (US & Canada),2014-03-18 19:14:33 UTC,2018-05-20 20:10:53 UTC,research,2,0,false,,"Audubon Canyon Ranch, Bolinas Lagoon, Marin County",37.931915,-122.679533,3348,3348,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
580727,2014-03-23 12:39:06,2014-03-23,2014-03-23 22:39:06 UTC,Hawaii,2014-03-24 14:46:10 UTC,2018-02-06 05:43:25 UTC,research,1,0,false,,Mount Diablo State Park,37.877401,-121.927231,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
591367,Fri Mar 28 2014 13:04:27 GMT-0700 (PDT),2014-03-28,2014-03-28 20:04:27 UTC,Pacific Time (US & Canada),2014-03-29 02:39:44 UTC,2018-05-20 20:13:22 UTC,research,2,0,false,3,"Marin Municipal Water District Watershed, Marin County, US-CA, US",37.935267,-122.651788,5,5,,woodland strawberry (Fragaria vesca),Fragaria vesca,woodland strawberry,Plantae,50298
592069,Fri Mar 28 2014 14:00:37 GMT-0700 (PDT),2014-03-28,2014-03-28 21:00:37 UTC,Pacific Time (US & Canada),2014-03-29 03:50:05 UTC,2018-06-03 18:18:06 UTC,research,1,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.793289,-122.455291,5,5,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
592427,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 04:33:30 UTC,2017-06-23 23:01:51 UTC,casual,2,0,false,,Coastal Trail,37.833412,-122.542609,48,48,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
592937,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 05:26:12 UTC,2017-06-23 23:30:01 UTC,casual,0,0,false,,Coastal Trail,37.835263,-122.543097,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
593060,Fri Mar 28 2014 14:30:06 GMT-0700 (PDT),2014-03-28,2014-03-28 21:30:06 UTC,Pacific Time (US & Canada),2014-03-29 05:53:38 UTC,2018-02-06 05:43:20 UTC,research,1,0,false,3,"Marin Headlands, Sausalito, CA, US",37.832465,-122.540894,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
593086,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 05:58:24 UTC,2018-05-20 20:13:20 UTC,research,3,0,false,,"Phleger Estate, San Mateo Co. CA",37.447698,-122.288686,64,64,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
593231,2014-03-28 6:02:45 PM PDT,2014-03-28,2014-03-29 01:02:45 UTC,Pacific Time (US & Canada),2014-03-29 06:09:21 UTC,2018-05-20 20:14:17 UTC,research,2,0,false,2,Montara Mountain,37.558898,-122.48899,9,9,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
593284,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 06:32:23 UTC,2017-06-23 23:01:53 UTC,casual,1,0,false,,El Polin Spring,37.792946,-122.45526,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
593984,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 14:24:44 UTC,2017-06-23 23:01:54 UTC,casual,1,0,false,,Rodeo Lagoon,37.82887,-122.532453,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
594731,2014-03-28 11:25:58 AM PDT,2014-03-28,2014-03-28 18:25:58 UTC,Pacific Time (US & Canada),2014-03-29 16:33:05 UTC,2018-05-20 20:13:10 UTC,research,3,0,false,2," Collected along the trail between Muir Beach Overlook and Slide Ranch, West of Highway 1 ",37.893109,-122.632683,2274,2274,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
597433,Sat Mar 29 2014 09:18:39 GMT-0700 (PDT),2014-03-29,2014-03-29 16:18:39 UTC,Pacific Time (US & Canada),2014-03-29 19:55:34 UTC,2018-05-20 20:14:06 UTC,research,2,0,false,3,"Golden Gate Natl. Rec. Area - MA, Marin County, Golden Gate National Recreation Area, US-CA, US",37.828912,-122.533171,5,5,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
598031,2014-03-29 10:29:14,2014-03-29,2014-03-29 17:29:14 UTC,Pacific Time (US & Canada),2014-03-29 20:31:21 UTC,2018-02-06 05:43:13 UTC,research,1,0,false,,muir beach,37.862149,-122.581367,1588,1588,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
598057,2014-03-29 10:30:01,2014-03-29,2014-03-29 17:30:01 UTC,Pacific Time (US & Canada),2014-03-29 20:31:50 UTC,2018-05-20 20:13:07 UTC,research,2,0,false,,muir beach,37.862149,-122.581367,1588,1588,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
598295,2014-03-29,2014-03-29,,Pacific Time (US & Canada),2014-03-29 20:40:27 UTC,2017-06-23 23:02:00 UTC,casual,1,0,false,,presidio san francisco,37.801044,-122.470657,179,179,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
599024,Sat Mar 29 2014 10:48:02 GMT-0700 (PDT),2014-03-29,2014-03-29 17:48:02 UTC,Pacific Time (US & Canada),2014-03-29 22:20:17 UTC,2018-05-20 20:14:11 UTC,research,2,0,false,3,"1000–1170 Le Conte Ave, Moss Beach, California, US",37.546546,-122.506862,5,5,,woodland strawberry (Fragaria vesca),Fragaria vesca,woodland strawberry,Plantae,50298
599129,2014-03-29,2014-03-29,,Hawaii,2014-03-29 22:33:47 UTC,2017-06-23 23:02:02 UTC,casual,1,0,false,,"Muir Beach, CA",37.859964,-122.574007,137,137,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
599250,2014-03-29,2014-03-29,,Hawaii,2014-03-29 22:37:42 UTC,2017-06-23 23:30:03 UTC,casual,0,0,false,,"Muir Beach, CA",37.859964,-122.574007,137,137,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
599401,2014-03-29,2014-03-29,,Hawaii,2014-03-29 22:42:07 UTC,2017-06-23 23:30:03 UTC,casual,0,0,false,,"muir beach, ca",37.860692,-122.573363,184,184,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
599505,2014-03-29,2014-03-29,,Hawaii,2014-03-29 22:46:16 UTC,2017-06-23 23:30:04 UTC,casual,0,0,false,,"muir beach, ca",37.86032,-122.573213,146,146,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
599611,2014-03-29,2014-03-29,,Hawaii,2014-03-29 22:49:39 UTC,2017-06-23 23:30:04 UTC,casual,0,0,false,,"muir beach, ca",37.859913,-122.57317,166,166,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
601867,2014-03-30,2014-03-30,,Pacific Time (US & Canada),2014-03-31 03:22:28 UTC,2018-05-20 20:12:59 UTC,research,2,0,false,,Lower Gazos Creek Road,37.176526,-122.352805,282,282,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
601880,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-31 03:33:27 UTC,2018-05-20 20:13:00 UTC,research,2,0,false,,"Golden Gate National Recreation Area,  CA, US",37.832658,-122.483759,13,13,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
602151,2014-03-30 16:33:54,2014-03-30,2014-03-30 23:33:54 UTC,Pacific Time (US & Canada),2014-03-31 05:03:02 UTC,2018-05-20 20:13:01 UTC,research,2,0,false,,san bruno mountain,37.701999,-122.429799,128,128,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
602651,Mon Mar 31 2014 08:52:52 GMT-0700 (PDT),2014-03-31,2014-03-31 15:52:52 UTC,Pacific Time (US & Canada),2014-03-31 18:18:12 UTC,2018-05-20 20:13:02 UTC,research,2,0,false,3,"100–120 Crown Rd, Greenbrae, CA, US",37.9526633333,-122.5730366667,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
604413,2014-03-28 11:20:24,2014-03-28,2014-03-28 18:20:24 UTC,Pacific Time (US & Canada),2014-04-02 05:59:52 UTC,2018-05-20 20:13:37 UTC,research,2,0,false,,"Tennesee Valley, Mill Valley, california",37.860718,-122.536,191,191,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
604447,2014-03-28 10:25:52,2014-03-28,2014-03-28 17:25:52 UTC,Pacific Time (US & Canada),2014-04-02 06:00:06 UTC,2018-05-20 20:13:35 UTC,research,2,0,false,,"Tennesee Valley, Mill Valley, california",37.860718,-122.536,191,191,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
606644,Wed Apr 02 2014 14:45:28 GMT-0700 (PDT),2014-04-02,2014-04-02 21:45:28 UTC,Pacific Time (US & Canada),2014-04-03 22:43:33 UTC,2018-02-06 05:43:06 UTC,research,1,0,false,3,"Tilden Regional Park, Kensington, California, US",37.9101666667,-122.2681666667,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
612555,Fri Apr 04 2014 11:42:36 GMT-0700 (PDT),2014-04-04,2014-04-04 18:42:36 UTC,Pacific Time (US & Canada),2014-04-07 21:28:57 UTC,2017-06-23 23:30:07 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.7939333333,-122.45562,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
619135,2008-06-22 11:20:52,2008-06-22,2008-06-22 18:20:52 UTC,Pacific Time (US & Canada),2014-04-11 14:23:58 UTC,2017-03-25 13:06:33 UTC,research,2,0,false,,"Washington, United States",48.710503,-120.979278,,,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
626145,2014-04-12 11:35:36,2014-04-12,2014-04-12 18:35:36 UTC,Pacific Time (US & Canada),2014-04-15 19:03:30 UTC,2018-05-20 20:15:17 UTC,research,2,0,false,,Pine Mountain Road / Marin County,37.970206,-122.641986,263,263,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
627298,2014-04-14 11:51:33,2014-04-14,2014-04-14 18:51:33 UTC,Pacific Time (US & Canada),2014-04-16 14:23:04 UTC,2018-02-06 05:42:58 UTC,research,1,0,false,,mount tamalpais state park,37.904361,-122.603677,6467,6467,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
628266,2014-04-16,2014-04-16,,Pacific Time (US & Canada),2014-04-17 05:14:01 UTC,2018-02-06 05:42:52 UTC,research,1,0,false,,Gazos Creek,37.17574,-122.353406,211,211,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
631016,2013-05-12 21:01:33,2013-05-12,2013-05-13 02:01:33 UTC,Central Time (US & Canada),2014-04-19 01:22:04 UTC,2018-06-19 15:03:22 UTC,research,1,0,false,,"Riverside Park, Milwaukee, WI",43.066871,-87.890565,819,819,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
634560,Sun Apr 20 2014 11:59:29 GMT-0700 (PDT),2014-04-20,2014-04-20 18:59:29 UTC,Pacific Time (US & Canada),2014-04-20 23:30:08 UTC,2018-05-20 20:15:12 UTC,research,2,0,false,3,"Tilden Regional Park, Contra Costa County, US-CA, US",37.915969,-122.255832,5,5,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
635102,Sun Apr 20 2014 18:07:48 GMT-0700 (PDT),2014-04-20,2014-04-21 01:07:48 UTC,Pacific Time (US & Canada),2014-04-21 01:54:15 UTC,2018-05-20 20:15:10 UTC,research,2,0,false,3,"Tilden Regional Park, Contra Costa County, US-CA, US",37.904454,-122.259358,5,5,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
635845,2014-04-18 16:51:06,2014-04-18,2014-04-18 23:51:06 UTC,Pacific Time (US & Canada),2014-04-21 14:49:57 UTC,2018-02-06 05:42:48 UTC,research,1,0,false,,"Los Trancos Open Space Preserve, San Mateo, California, United States",37.32687,-122.1778716667,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
636941,2014-04-21,2014-04-21,,Pacific Time (US & Canada),2014-04-22 00:20:53 UTC,2017-03-25 13:06:43 UTC,research,1,0,false,,"Meadowbrook Pond, Seattle WA",47.706073,-122.287479,231,231,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
644464,2014-04-26 1:09:36 PM PDT,2014-04-26,2014-04-26 20:09:36 UTC,Pacific Time (US & Canada),2014-04-26 23:13:12 UTC,2018-05-20 20:15:15 UTC,research,2,0,false,2,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88321584,-122.24224505,23,23,gps,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
645934,Sat Apr 26 2014 16:14:31 GMT-0700 (PDT),2014-04-26,2014-04-26 23:14:31 UTC,Pacific Time (US & Canada),2014-04-27 22:40:23 UTC,2018-06-19 15:03:21 UTC,research,2,0,false,3,Sibley Volcanic Preserve,37.847579,-122.198954,1713,1713,,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
646752,2014-04-27 12:31:35,2014-04-27,2014-04-27 19:31:35 UTC,Pacific Time (US & Canada),2014-04-28 05:37:33 UTC,2018-02-06 05:42:39 UTC,research,1,0,false,,"Stinson Beach, California, United States",37.91533,-122.6122,10,10,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
