id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
585348,2014-03-27 9:44:09 AM PDT,2014-03-27,2014-03-27 16:44:09 UTC,Pacific Time (US & Canada),2014-03-27 20:34:59 UTC,2018-05-20 20:10:45 UTC,research,2,0,false,2,Sutro Dunes,37.775428,-122.510606,6,6,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
586403,Fri Mar 28 2014 09:12:27 GMT-0700 (PDT),2014-03-28,2014-03-28 16:12:27 UTC,Pacific Time (US & Canada),2014-03-28 16:13:28 UTC,2018-05-20 20:10:43 UTC,research,2,0,false,3,"Fort Funston, San Francisco, California, US",37.7125147172,-122.5001956244,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
586404,Fri Mar 28 2014 09:11:48 GMT-0700 (PDT),2014-03-28,2014-03-28 16:11:48 UTC,Pacific Time (US & Canada),2014-03-28 16:15:09 UTC,2020-02-08 22:02:21 UTC,research,3,1,false,3,"The Presidio of San Francisco, San Francisco, California, US",37.797846,-122.477226,5,5,,Земляника чилийская,Fragaria chiloensis,beach strawberry,Plantae,55367
586461,Fri Mar 28 2014 10:02:20 GMT-0700 (PDT),2014-03-28,2014-03-28 17:02:20 UTC,Pacific Time (US & Canada),2014-03-28 17:04:25 UTC,2020-02-08 22:02:11 UTC,research,3,1,false,3,"Milagra Ridge, Pacifica, CA, US",37.639918,-122.477448,5,5,,Земляника чилийская,Fragaria chiloensis,beach strawberry,Plantae,55367
586565,2014-03-28 9:53:42 AM PDT,2014-03-28,2014-03-28 16:53:42 UTC,Pacific Time (US & Canada),2014-03-28 17:49:11 UTC,2018-05-20 20:10:42 UTC,research,2,0,false,2,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.79781804,-122.47789203,4,4,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
586568,2014-03-28 10:07:26 AM PDT,2014-03-28,2014-03-28 17:07:26 UTC,Pacific Time (US & Canada),2014-03-28 17:49:16 UTC,2018-05-20 20:10:41 UTC,research,2,0,false,2,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.7978929,-122.47780506,8,8,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
586588,2014-03-20 11:03:17 AM PDT,2014-03-20,2014-03-20 18:03:17 UTC,Pacific Time (US & Canada),2014-03-28 17:53:13 UTC,2018-03-14 04:03:50 UTC,research,1,0,false,2,"San Francisco County, US-CA, US",37.723619,-122.47668786,12,12,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
586759,Fri Mar 28 2014 11:27:44 GMT-0700 (PDT),2014-03-28,2014-03-28 18:27:44 UTC,Pacific Time (US & Canada),2014-03-28 18:37:15 UTC,2018-05-20 20:10:20 UTC,research,2,0,false,3,"East Beach, San Francisco, CA, US",37.806417,-122.449756,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
587528,Fri Mar 28 2014 13:07:01 GMT-0700 (PDT),2014-03-28,2014-03-28 20:07:01 UTC,Pacific Time (US & Canada),2014-03-28 20:08:40 UTC,2017-06-23 23:29:59 UTC,casual,0,0,false,3,"Crissy Field, San Francisco, CA, US",37.805771,-122.453095,5,5,,Dune strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
587544,Fri Mar 28 2014 13:07:01 GMT-0700 (PDT),2014-03-28,2014-03-28 20:07:01 UTC,Pacific Time (US & Canada),2014-03-28 20:09:03 UTC,2018-05-20 20:10:22 UTC,research,3,0,false,3,"Crissy Field, San Francisco, CA, US",37.805771,-122.453095,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
587664,Fri Mar 28 2014 13:24:37 GMT-0700 (PDT),2014-03-28,2014-03-28 20:24:37 UTC,Pacific Time (US & Canada),2014-03-28 20:36:04 UTC,2018-05-20 20:10:23 UTC,research,3,0,false,3,"200–258 Fairway Dr, Pacifica, CA, US",37.621525,-122.491576,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
588179,Fri Mar 28 2014 09:19:17 GMT-0700 (PDT),2014-03-28,2014-03-28 16:19:17 UTC,Pacific Time (US & Canada),2014-03-28 21:45:54 UTC,2018-05-20 20:10:26 UTC,research,3,1,false,3,"Mori Point, Pacifica, CA, US",37.6199416667,-122.491945,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
588434,Fri Mar 28 2014 14:02:42 GMT-0700 (PDT),2014-03-28,2014-03-28 21:02:42 UTC,Pacific Time (US & Canada),2014-03-28 22:04:37 UTC,2018-05-20 20:10:26 UTC,research,2,0,false,3,"Fort Winfield Scott, San Francisco, CA, US",37.800967,-122.474932,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
588652,Fri Mar 28 2014 11:10:24 GMT-0700 (PDT),2014-03-28,2014-03-28 18:10:24 UTC,Pacific Time (US & Canada),2014-03-28 22:17:03 UTC,2018-05-20 20:10:19 UTC,research,2,0,false,3,"Seal Rocks State Beach, San Francisco, CA, US",37.782198,-122.511505,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
588904,Fri Mar 28 2014 13:22:48 GMT-0700 (PDT),2014-03-28,2014-03-28 20:22:48 UTC,Pacific Time (US & Canada),2014-03-28 22:33:22 UTC,2017-06-23 23:30:00 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.802802,-122.477549,5,5,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589100,Fri Mar 28 2014 15:45:46 GMT-0700 (PDT),2014-03-28,2014-03-28 22:45:46 UTC,Pacific Time (US & Canada),2014-03-28 22:50:44 UTC,2018-05-20 20:10:18 UTC,research,2,0,false,3,"Mori Point, Pacifica, CA, US",37.619697,-122.492111,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589473,Fri Mar 28 2014 14:00:00 GMT-0700 (PDT),2014-03-28,2014-03-28 21:00:00 UTC,Pacific Time (US & Canada),2014-03-28 23:29:48 UTC,2018-06-03 18:17:41 UTC,research,2,0,false,3,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.797523,-122.481408,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589482,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-28 23:29:53 UTC,2017-06-23 23:01:48 UTC,casual,1,0,false,,Muir Beach,37.859405,-122.576389,268,268,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589644,Fri Mar 28 2014 15:49:28 GMT-0700 (PDT),2014-03-28,2014-03-28 22:49:28 UTC,Pacific Time (US & Canada),2014-03-28 23:42:49 UTC,2021-12-08 02:39:06 UTC,research,2,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.8042851575,-122.4545062055,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589878,Fri Mar 28 2014 13:58:31 GMT-0700 (PDT),2014-03-28,2014-03-28 20:58:31 UTC,Pacific Time (US & Canada),2014-03-28 23:55:50 UTC,2018-05-20 20:10:39 UTC,research,2,0,false,3,"Mori Point, Pacifica, CA, US",37.62034,-122.497145,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
589944,Fri Mar 28 2014 15:11:41 GMT-0700 (PDT),2014-03-28,2014-03-28 22:11:41 UTC,Pacific Time (US & Canada),2014-03-29 00:00:15 UTC,2018-03-14 04:05:42 UTC,research,1,0,false,3,"Crissy Field, San Francisco, CA, US",37.80529,-122.453278,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
590071,Fri Mar 28 2014 13:23:37 GMT-0700 (PDT),2014-03-28,2014-03-28 20:23:37 UTC,Pacific Time (US & Canada),2014-03-29 00:12:29 UTC,2017-06-23 23:01:49 UTC,casual,1,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.802939,-122.477495,5,5,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
590318,Fri Mar 28 2014 17:41:23 GMT-0700 (PDT),2014-03-28,2014-03-29 00:41:23 UTC,Pacific Time (US & Canada),2014-03-29 00:19:57 UTC,2018-03-14 04:05:48 UTC,research,1,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.8010883333,-122.4588083333,5,5,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
590391,Fri Mar 28 2014 16:14:53 GMT-0700 (PDT),2014-03-28,2014-03-28 23:14:53 UTC,Pacific Time (US & Canada),2014-03-29 00:21:54 UTC,2018-05-20 20:10:14 UTC,research,2,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.790068,-122.474271,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
590647,Fri Mar 28 2014 12:57:00 GMT-0700 (PDT),2014-03-28,2014-03-28 19:57:00 UTC,Pacific Time (US & Canada),2014-03-29 00:43:27 UTC,2018-05-20 20:10:12 UTC,research,2,0,false,3,"Fort Winfield Scott, San Francisco, CA, US",37.8011228331,-122.4733743725,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
590844,Fri Mar 28 2014 15:12:46 GMT-0700 (PDT),2014-03-28,2014-03-28 22:12:46 UTC,Pacific Time (US & Canada),2014-03-29 01:16:25 UTC,2018-06-03 18:17:42 UTC,research,1,0,false,3,"Crissy Field, San Francisco, CA, US",37.8053068696,-122.4532823638,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
591037,2014-03-28 4:42:39 PM PDT,2014-03-28,2014-03-28 23:42:39 UTC,Pacific Time (US & Canada),2014-03-29 01:51:34 UTC,2020-02-10 05:26:58 UTC,research,2,0,false,2,"Crissy Field, Presidio, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.80636397,-122.46830334,4,4,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
591201,2014-03-28 15:11:38,2014-03-28,2014-03-28 22:11:38 UTC,Pacific Time (US & Canada),2014-03-29 02:21:49 UTC,2020-12-12 00:18:35 UTC,research,2,0,false,,crissy field,37.804825,-122.453967,46,46,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
592005,Fri Mar 28 2014 19:06:36 GMT-0700 (PDT),2014-03-28,2014-03-29 02:06:36 UTC,Pacific Time (US & Canada),2014-03-29 03:45:32 UTC,2018-05-20 20:13:25 UTC,research,2,0,false,3,"Golden Gate Natl. Rec. Area - MA, Marin County, Golden Gate National Recreation Area, US-CA, US",37.859475,-122.576371,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
592509,Fri Mar 28 2014 13:59:27 GMT-0700 (PDT),2014-03-28,2014-03-28 20:59:27 UTC,Pacific Time (US & Canada),2014-03-29 04:34:45 UTC,2020-02-08 16:47:02 UTC,research,3,1,false,3,"Mori Point Rd, Pacifica, CA, US",37.621351,-122.495098,5,5,,Fragaria chiloensis,Fragaria chiloensis,beach strawberry,Plantae,55367
592667,Fri Mar 28 2014 15:19:56 GMT-0700 (PDT),2014-03-28,2014-03-28 22:19:56 UTC,Pacific Time (US & Canada),2014-03-29 04:49:16 UTC,2018-05-20 20:13:17 UTC,research,2,0,false,3,"Baker Beach, San Francisco, California, US",37.7913333333,-122.4841666667,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
593006,Fri Mar 28 2014 12:18:19 GMT-0700 (PDT),2014-03-28,2014-03-28 19:18:19 UTC,Pacific Time (US & Canada),2014-03-29 05:38:02 UTC,2018-05-20 20:13:19 UTC,research,2,0,false,3,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.790487,-122.483565,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
593306,2014-03-28 18:18:19,2014-03-28,2014-03-29 01:18:19 UTC,Pacific Time (US & Canada),2014-03-29 06:38:33 UTC,2020-02-08 22:24:37 UTC,research,3,1,false,,"Golden Gate Natl. Rec. Area - SF, San Francisco, Golden Gate National Recreation Area, California, United States",37.787098,-122.507081,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
593994,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 14:25:03 UTC,2017-06-23 23:01:54 UTC,casual,1,0,false,,Rodeo Lagoon,37.82887,-122.532453,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
594159,2014-03-28,2014-03-28,,Pacific Time (US & Canada),2014-03-29 15:03:04 UTC,2018-06-03 18:17:45 UTC,research,1,0,false,,"Crissy Field, Presidio of San Francisco",37.805263,-122.454096,52,52,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
595421,Sat Mar 29 2014 10:35:36 GMT-0700 (PDT),2014-03-29,2014-03-29 17:35:36 UTC,Pacific Time (US & Canada),2014-03-29 17:50:58 UTC,2018-03-14 04:06:29 UTC,research,2,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.788482,-122.482114,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
595998,Sat Mar 29 2014 11:36:31 GMT-0700 (PDT),2014-03-29,2014-03-29 18:36:31 UTC,Pacific Time (US & Canada),2014-03-29 18:40:15 UTC,2018-05-20 20:13:08 UTC,research,2,0,false,3,"Baker Beach, San Francisco, CA, US",37.791435,-122.484054,185,185,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
596677,Sat Mar 29 2014 10:52:27 GMT-0700 (PDT),2014-03-29,2014-03-29 17:52:27 UTC,Pacific Time (US & Canada),2014-03-29 19:13:56 UTC,2018-05-20 20:13:11 UTC,research,2,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.799784,-122.479981,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
596707,Sat Mar 29 2014 10:58:48 GMT-0700 (PDT),2014-03-29,2014-03-29 17:58:48 UTC,Pacific Time (US & Canada),2014-03-29 19:15:00 UTC,2018-06-03 18:17:50 UTC,research,1,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.787491,-122.482335,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
597362,Sat Mar 29 2014 11:06:48 GMT-0700 (PDT),2014-03-29,2014-03-29 18:06:48 UTC,Pacific Time (US & Canada),2014-03-29 19:54:41 UTC,2017-06-23 23:30:03 UTC,casual,0,0,false,3,"Mori Point, Pacifica, CA, US",37.619423,-122.490412,5,5,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
597440,Sat Mar 29 2014 09:35:58 GMT-0700 (PDT),2014-03-29,2014-03-29 16:35:58 UTC,Pacific Time (US & Canada),2014-03-29 19:55:43 UTC,2018-05-20 20:14:02 UTC,research,2,0,false,3,"Golden Gate Natl. Rec. Area - MA, Marin County, Golden Gate National Recreation Area, US-CA, US",37.828997,-122.532678,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
597630,2014-03-29,2014-03-29,,Pacific Time (US & Canada),2014-03-29 20:09:31 UTC,2017-06-23 23:01:59 UTC,casual,1,0,false,,Crissy Field,37.805709,-122.453506,104,104,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
597788,Sat Mar 29 2014 10:31:32 GMT-0700 (PDT),2014-03-29,2014-03-29 17:31:32 UTC,Pacific Time (US & Canada),2014-03-29 20:15:13 UTC,2018-05-20 20:13:06 UTC,research,2,0,false,3,"Lands End, San Francisco, CA, US",37.786942,-122.503215,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
598073,2014-03-29 8:20 AM,2014-03-29,2014-03-29 15:20:00 UTC,Pacific Time (US & Canada),2014-03-29 20:32:21 UTC,2018-05-20 20:12:57 UTC,research,2,0,false,,Lobos Creek Valley,37.787437,-122.478247,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
598297,2014-03-29,2014-03-29,,Pacific Time (US & Canada),2014-03-29 20:40:30 UTC,2017-06-23 23:02:01 UTC,casual,1,0,false,,presidio san francisco,37.801044,-122.470657,179,179,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
598735,2014-03-29 10:29 AM,2014-03-29,2014-03-29 17:29:00 UTC,Pacific Time (US & Canada),2014-03-29 21:23:45 UTC,2018-05-20 20:12:55 UTC,research,3,0,false,,North Baker Beach,37.796492,-122.481465,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
600023,Fri Mar 28 2014 10:09:25 GMT-0700 (PDT),2014-03-28,2014-03-28 17:09:25 UTC,Pacific Time (US & Canada),2014-03-30 01:27:07 UTC,2020-02-08 22:12:52 UTC,research,0,0,false,3,"Milagra Ridge, Pacifica, CA, US",37.640248,-122.477994,5,5,,Земляника чилийская,Fragaria chiloensis,beach strawberry,Plantae,55367
600941,Sun Mar 30 2014 11:21:22 GMT-0700 (PDT),2014-03-30,2014-03-30 18:21:22 UTC,Pacific Time (US & Canada),2014-03-30 18:25:20 UTC,2018-05-20 20:12:54 UTC,research,2,0,false,3,"Bean Hollow State Beach, Pescadero, California, US",37.2281666667,-122.4108333333,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
601033,Sun Mar 30 2014 12:49:00 GMT-0700 (PDT),2014-03-30,2014-03-30 19:49:00 UTC,Pacific Time (US & Canada),2014-03-30 20:14:54 UTC,2018-05-20 20:13:04 UTC,research,2,0,false,3,"524–598 Quintara St, San Francisco, CA, US",37.7488466667,-122.4713966667,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612421,Fri Mar 28 2014 10:07:00 GMT-0700 (PDT),2014-03-28,2014-03-28 17:07:00 UTC,Pacific Time (US & Canada),2014-04-07 20:05:20 UTC,2017-06-23 23:30:06 UTC,casual,0,0,false,3,"San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.780129,-122.51068,165,165,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612557,Fri Apr 04 2014 11:53:35 GMT-0700 (PDT),2014-04-04,2014-04-04 18:53:35 UTC,Pacific Time (US & Canada),2014-04-07 21:28:57 UTC,2017-06-23 23:30:07 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.793955,-122.4556366667,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612560,Fri Apr 04 2014 11:53:35 GMT-0700 (PDT),2014-04-04,2014-04-04 18:53:35 UTC,Pacific Time (US & Canada),2014-04-07 21:29:10 UTC,2017-06-23 23:30:07 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.793955,-122.4556366667,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612727,2014-04-07 12:17:50 PM PDT,2014-04-07,2014-04-07 19:17:50 UTC,Pacific Time (US & Canada),2014-04-08 00:04:03 UTC,2018-05-20 20:13:33 UTC,research,2,0,false,2,"Sonoma Coast State Beach, Sonoma County, US-CA, US",38.3037910461,-123.0637969971,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612933,Fri Apr 04 2014 11:53:35 GMT-0700 (PDT),2014-04-04,2014-04-04 18:53:35 UTC,Pacific Time (US & Canada),2014-04-08 02:47:58 UTC,2017-06-23 23:30:08 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.793955,-122.4556366667,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
612955,Fri Apr 04 2014 11:53:35 GMT-0700 (PDT),2014-04-04,2014-04-04 18:53:35 UTC,Pacific Time (US & Canada),2014-04-08 02:59:22 UTC,2017-06-23 23:30:08 UTC,casual,0,0,false,3,"The Presidio of San Francisco, San Francisco, CA, US",37.793955,-122.4556366667,,,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
613540,Fri Mar 28 2014 10:06:05 GMT-0700 (PDT),2014-03-28,2014-03-28 17:06:05 UTC,Pacific Time (US & Canada),2014-04-08 16:56:17 UTC,2018-03-14 04:07:05 UTC,research,1,0,false,3,"San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.780261,-122.510425,73,73,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
613546,Fri Mar 28 2014 10:43:22 GMT-0700 (PDT),2014-03-28,2014-03-28 17:43:22 UTC,Pacific Time (US & Canada),2014-04-08 16:56:20 UTC,2018-03-14 04:07:13 UTC,research,1,0,false,3,"San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.78025,-122.510417,76,76,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
613563,Fri Mar 28 2014 11:26:53 GMT-0700 (PDT),2014-03-28,2014-03-28 18:26:53 UTC,Pacific Time (US & Canada),2014-04-08 17:00:02 UTC,2020-02-08 16:49:57 UTC,research,1,0,false,3,"Fort Funston, San Francisco, CA, US",37.712969,-122.500054,171,171,,Fragaria chiloensis,Fragaria chiloensis,beach strawberry,Plantae,55367
613573,Fri Mar 28 2014 10:55:31 GMT-0700 (PDT),2014-03-28,2014-03-28 17:55:31 UTC,Pacific Time (US & Canada),2014-04-08 17:00:13 UTC,2017-06-23 23:30:09 UTC,casual,0,0,false,3,"San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.712986,-122.50001,182,182,,Beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
621428,Sat Apr 12 2014 18:22:09 GMT-0700 (PDT),2014-04-12,2014-04-13 01:22:09 UTC,Pacific Time (US & Canada),2014-04-13 02:45:47 UTC,2018-03-14 04:08:13 UTC,research,1,0,false,3,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.794109,-122.45552,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
621429,Sat Apr 12 2014 18:25:40 GMT-0700 (PDT),2014-04-12,2014-04-13 01:25:40 UTC,Pacific Time (US & Canada),2014-04-13 02:45:47 UTC,2018-05-20 20:13:32 UTC,research,2,0,false,3,"Presidio, Presidio of San Francisco, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.793812,-122.455169,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
621523,2014-04-12,2014-04-12,,Pacific Time (US & Canada),2014-04-13 03:29:24 UTC,2018-05-20 20:13:30 UTC,research,2,0,false,,"San Mateo, California, United States",37.269477,-122.41559,422,422,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
625102,2014-04-13,2014-04-13,,Pacific Time (US & Canada),2014-04-15 04:11:59 UTC,2018-05-20 20:13:29 UTC,research,2,0,false,,Fisk Mill Cove,38.596306,-123.348947,17,17,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
625161,2014-04-13,2014-04-13,,Pacific Time (US & Canada),2014-04-15 04:42:40 UTC,2021-09-13 14:00:13 UTC,research,2,0,false,,"Crown Memorial Regional Shoreline, Alameda County, US-CA, US",37.752621,-122.245567,52,52,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
